Id	Type	Detail	Qualif	InfoSup	Mesure	materiaux	idQuartier	idRue	idBourg	idSeigneurie	idRedevance	TypeRedevance	Nature	echellemontant	Montant	Montant2	nbProprio	idproprio1	identite1	profession1	profession1bis	titre1	titre1bis	chargeecclesiastique1	statut1	idproprio2	identite2	profession2	profession2bis	titre2	titre2bis	chargeecclesiastique2	statut2	idproprio3	identite3	profession3	profession3bis	titre3	titre3bis	chargeecclesiastique3	statut3	idproprio4	identite4	profession4	profession4bis	titre4	titre4bis	chargeecclesiastique4	statut4
/BND_827	biennondeclare	hospitium																707	bartholomeus de loco�	mercator																													
/BND_828	biennondeclare	hospitium																80	hugoninus de givriaco	fusterius																													
/BND_829	biennondeclare	hospitium																917	guillelmus joye	mercator																													
/BND_830	biennondeclare	hospitium sive curtis sive viridariumum																99	helis guigonis																														
/BND_831	biennondeclare	hospitium																262	petrus de serris	macellarius																													
/BND_832	biennondeclare	hospitium																101	heredes guillelmi de caussina																														
/BND_833	biennondeclare	hospitium																102	margarita sperandei																														
/BND_834	biennondeclare	hospitium																103	johannes jandre			burgensis 																											
/BND_835	biennondeclare	hospitium																1093	pochetus faraudi	canabasserius																													
/BND_836	biennondeclare	hospitium																698	petrus judicis			dominus		archiepiscopus narbonensis																									
/BND_837	biennondeclare	hospitium et curtis		1208														1094	guillermus gaufridi			nobilis																											
/BND_838	biennondeclare	viridarium																119	guillermeta boerie																														
/BND_839	biennondeclare	curtis																120	catherina fabri																														
/BND_840	biennondeclare	hospitium																121	matheus de arva	peirerius		magister																											
/BND_841	biennondeclare	hospitium																140	heredes peireti ysarn																														
/BND_842	biennondeclare	logua		3207														122	stephanus de banono	cultor																													
/BND_843	biennondeclare	hospitiumum et viridarium sive curtis		censum dominabus monasterii Sancte Clare														124	petrus ymberti																														
/BND_844	biennondeclare	viridarium		monasterii sancte clare														127	giraudeta raynalde																														
/BND_845	biennondeclare	hospitium																224	petrus damiani			domicellus																											
/BND_846	biennondeclare	hospitium	magnum et pulcrum															91	timburgis vayrane																														
/BND_847	biennondeclare	hospitium																91	timburgis vayrane																														
/BND_848	biennondeclare	hospitium																91	timburgis vayrane																														
/BND_849	biennondeclare	domum																739	guillelmus de gardia					archiepiscopus arelatensis																									
/BND_850	biennondeclare	hospitium																143	johannes rabasse			domicellus																											
/BND_851	biennondeclare	hospitium																1095	bartholomeus del cassanh	scriptor pape																													
/BND_852	biennondeclare	hospitium																454	germanus guasqui					clericus tholosanus																									
/BND_853	biennondeclare	hospitium et curtis		monasterii Sancte Clare Avinionis														160	raimundus de salguis			reverendissimus in christo pater dominus		patriarcha antiochenus et episcopus agennensis																									
/BND_854	biennondeclare	hospitium																879	attavianus bernardini			scutifer																											
/BND_855	biennondeclare	hospitium																426	bertrandus astoaudi			domicellus 																											
/BND_856	biennondeclare	hospitium																1097	heredes johannes baronis																														
/BND_857	biennondeclare	casale sive domus																1098	joannes baronis	pistor																													
/BND_858	biennondeclare	hospito																743	ermescendis pelegrini																														
/BND_859	biennondeclare	viridarium et hospitium																5	johannes blanchi	campsor					civis avinionensis	4	ludovicus blanchi 	campsor					civis avinionensis																
/BND_860	biennondeclare	hospitium et viridarium																199	heredes bertrandi folcaudi alias capelherii																														
/BND_861	biennondeclare	viridarium																179	anthonetus francisci							178								177															
/BND_862	biennondeclare	hospitium et viridarium																91	timburgis vayrane																														
/BND_863	biennondeclare	viridarium																184	catherina raynerii																														
/BND_864	biennondeclare	hospitium																32	catherine rascate																														
/BND_865	biennondeclare	hospitium																869	stephanus barralli			burgensis																											
/BND_866	biennondeclare	hospitium																869	stephanus barralli			burgensis																											
/BND_867	biennondeclare	hospitium																1099	guimonis nini de senis	argentarius																													
/BND_868	biennondeclare	domus																5	johannes blanchi	campsor					civis avinionensis	4	ludovicus blanchi 	campsor					civis avinionensis																
/BND_869	biennondeclare	burguetus																112	guimetus abberti 	campsor																													
/BND_870	biennondeclare	ortus																900	ferraria martina																														
/BND_871	biennondeclare	ortus	magnus															1250	hospital sancti benedicti																														
/BND_872	biennondeclare	ortus sive viridarium																393	petrocho porci	pistor 																													
/BND_873	biennondeclare	ortus sive viridarium																859	ranulphus de lugato					laicus																									
/BND_874	biennondeclare	ortus																1077	johanne guigonis																														
/BND_875	biennondeclare	ortus																783	huguitio sive gocho de peroza	cursor pape																													
/BND_876	biennondeclare	ortus																1100	pontius alzoni	frucherius sive ortolanus																													
/BND_877	biennondeclare	ortus		directe des miracles														1101	raymundus marquesii					clericus	familiaris guillelmi de guillelmia																								
/BND_878	biennondeclare	hospitium																115	rostagnetus calvalherii																														
/BND_879	biennondeclare	hospitium																224	petrus damiani			domicellus sive burgensis																											
/BND_880	biennondeclare	hospitium																1104	heredes guillelmus magroni																														
/BND_881	biennondeclare	hospitium		directe du monastere de sainte claire														282	sanxia roberte			domina																											
/BND_882	biennondeclare	hospitium																358	heredes raimundi suffredi																														
/BND_883	biennondeclare	hospitium																1105	petrus de sancto martiale	magister hostiarium pape																													
/BND_884	biennondeclare	hospitium																1106	johannes mercerii	abreviator pape																													
/BND_885	biennondeclare	hospitium																989	catherine colini																														
/BND_886	biennondeclare	logua																241	johannes boterii	cultor																													
/BND_887	biennondeclare	hospitium																1107	johannes marescalli	fozonerius																													
/BND_888	biennondeclare	hospitium sive stabulum																																															
/BD_1012	biendeclare	hospitium					2	32		19	1012	cens		8	20 sol. tur. parv. antiq.		1	547	raymundus ays	scriptor 																													
/BD_1014	biendeclare	hospitium					2			19	1014	cens		2	7 den. cum ob.tur.parv. antiq.		1	560	robertus lauloys	scriptor		dominus																											
/BD_1143	biendeclare	hospitium					7	8		19	1143	cens		2	8 den. tur. parv. antiq.		1	454	germanus guasqui					clericus tholosanus	habitator avinionis																								
/BD_1144	biendeclare	hospitium					7	8		19	1144	cens		5	4 sol. 10 den. tur. parv.		1	417	bernardus de serramontesio junior	notarius					habitator avinionis																								
/R_3	Rue	Rue des Grottes																																															
/R_5	Rue	Rue de la Petite Fusterie																																															
/R_7	Rue	Rue allant de la Poissonerie																																															
/R_8	Rue	Rue des Masses																																															
/R_9	Rue	Rue des Ortolans																																															
/R_10	Rue	Rue Hugues de Sade ou Vieille Bouquerie																																															
/R_11	Rue	Rue du Four de la Vieille Bouquerie																																															
/R_12	Rue	Rue des Retrans ou des Banons																																															
/R_13	Rue	Rue du Portail Brianson																																															
/R_14	Rue	Rue Saint-Jean ou Derriere le Temple																																															
/R_15	Traverse	Traverse derriere le Temple																																															
/R_16	Rue	Rue Vieille Blanquerie ou de Notre-Dame des Fours																																															
/R_17	Rue	Rue Bouquerie																																															
/R_18	Rue	Rue Argenterie ou de la Muse																																															
/R_39	Rue	Rue au marche au fil																																															
/R_54	Rue	Rue Vieille Pelleterie																																															
/R_55	Rue	Rue Pelleterie Neuve																																															
/R_62	Rue	Rue Principale																																															
/R_68	Rue	Rue de la Draperie																																															
/R_69	Rue	Rue du Portail Boquier																																															
/R_74	Place	Plan de Lunel																																															
/R_75	Place	Place des Changes																																															
/R_76	Place	Place de l'eglise Notre-Dame La Principale																																															
/R_79	Place	Place du Portail Brianson																																															
/R_80	Place	Place du Portail Boquier																																															
/R_96	Rue	Rue proche du Plan de Lunel et du Portail Brianson																																															
/R_97	Rue	Rue de l'Amelhier																																															
/R_99	Rue	Rue allant du Portail de l'eveque aux nouveaux murs de la ville																																															
/R_108	Place	Place de le porte Aiguiere																																															
/R_109	Rue	Rue vers les lices des freres Precheurs																																															
/R_110	Rue	Rue allant du port des Perriers a l'eglise des Miracles																																															
/R_111	Rue	Rue allant au Port des Periers																																															
/R_112	Traverse	Traverse allant de la rue des masses aux lices																																															
/R_113	Rue	Rue allant du Portail Eveque au Portail Boquier																																															
/R_114	Place	Place des Periers																																															
/R_115	Place	Place des Lombards																																															
/R_116	Rue	Rue droite du Portail Eveque																																															
/RN_00117	Traverse	traversia burgus Guillaume Ortolan																																															
/RN_00118	Rue	carreria burgus Guillaume Ortolan																																															
/RN_00119	Impasse	traversia non transeunte7																																															
/RN_00120	Rue	carreria publica5																																															
/RN_00121	Traverse	traversia public et transeunte3																																															
/RN_00122	Traverse	traversia8																																															
/RN_00123	Traverse	transversa publica et traseun2																																															
/RN_00124	Impasse	traversia non transeunte1																																															
/RN_00125	Place	curtil sive platea communi et publica																																															
/RN_00126	Place	platea /BG																																															
/RN_00127	Impasse	traversia non transeunte																																															
/RN_00128	Rue	carreria publica																																															
/RN_00129	Rue	carreria que est subtus cellarium sive penus monasterii Sancti Ruphi																																															
/RN_00130	Traverse	traversia public et transeunte																																															
/RN_00131	Traverse	traversia public et transeunte																																															
/RN_00132	Traverse	traversiola																																															
/RN_00133	Traverse	transversia transeunte de dicta via de miraculis ad murorum novorum3																																															
/RN_00134	Rue	carreria publica																																															
/RN_00135	Traverse	traversia sive itinere																																															
/RN_00136	Traverse	traversia sive carreria publica per quam homo vadit ad ortos ermenchardis boerie et johanneti alvernhatii																																															
/RN_00137	Traverse	transversia introitus burgueti Bernardi de Rodesio																																															
/Mur_412	Rempart	Rempart neuf																																															
/Mur_402	Rempart	Rempart vieux																																															
/L_206	Livree cardinalice	Livree de Poitiers																																															
/L_212	Livree cardinalice	Livree de Naples																																															
/L_223	Livree cardinalice	Livree de Mirault																																															
/L_224	Livree cardinalice	Livree de Cambrai																																															
/H_185	Hydrologie	Sorgues																																															
/H_205	Hydrologie	Rhone																																															
/BG_417	Bourg	Bourgs des Milasses																																															
/BG_419	Bourg	Bourgs de Jean Boerii																																															
/BG_423	Bourg	Bourg de Jean de Gigognan puis Guimet Abert																																															
/BG_425	Bourg	Bourg de Guillaume Ortolan																																															
/BG_432	Bourg	Bourg de Berenger de Tarascon																																															
/BG_434	Bourg	Bourg de Bernard de Rodez																																															
/BG_437	Bourg	Bourg de Guillaume Martin																																															
/BGN_0051	Bourg	Bourg de rixendis lanse																																															
/E_119	Chapelle	Saint-Jean-de-Jerusalem																																															
/E_131	Eglise	Notre-Dame La Principale																																															
/E_132	Eglise	Saint-Agricol																																															
/E_133	Eglise	Saint-Didier																																															
/E_146	Hopital	Petit Hopital																																															
/E_152	Hopital	Hopital du Saint-Esprit																																															
/E_154	Eglise	eglise Saint-Genies																																															
/E_155	Cimetiere	Cimetiere de Saint-Genies																																															
/E_156	Cimetiere	Cimetiere de l'eglise de la Principale																																															
/E_157	Cimetiere	Cimetiere de l'eglise Saint-Agricol																																															
/E_158	Eglise	Notre-Dame des Miracles																																															
/E_159	Chapelle	Notre-Dame d'Esperance																																															
/E_160	Port	Port des Periers																																															
/E_161	Verger	Verger d'Urbain V																																															
/E_163	Monastere	Notre-Dame des Fours																																															
/E_164	Verger	Verger du monastere Notre-Dame des Fours																																															
/EN_0049	Four	hospitio furnus bocarie veteris																																															
